"artist","album","track"
"yasuharu takanashi","""fairy tail"" original soundtrack vol.1","fairy tail main theme"
"yasuharu takanashi","boruto -naruto the movie- original soundtrack","naruto and boruto"
"yasuharu takanashi","boruto -naruto the movie- original soundtrack","sleep in the darkness"
"yasuharu takanashi","boruto -naruto the movie- original soundtrack","spin and burst"
"yasuharu takanashi","boruto -naruto the movie- original soundtrack","the end"
"yasuharu takanashi","naruto-ナルト- 疾風伝 オリジナル・サウンドトラック","動天"
"yasuharu takanashi","naruto-ナルト- 疾風伝 オリジナル・サウンドトラック","失意"
"yasuharu takanashi","naruto-ナルト- 疾風伝 オリジナル・サウンドトラック","孤独"
"yasuharu takanashi","naruto-ナルト- 疾風伝 オリジナル・サウンドトラック","形勢逆転"
"yasuharu takanashi","naruto-ナルト- 疾風伝 オリジナル・サウンドトラック","空蝉"
"yasuharu takanashi","road to ninja -naruto the movie- original soundtrack","breakdown"
"yasuharu takanashi","「fairy tail」original soundtrack vol.1","fairy tail main theme"
"yasuko agawa","gravy","l.a.night"
"yasumu","3 am. study session","recharge"
"yasumu","above the clouds","above the clouds"
"yasumu","blue waters","blue waters"
"yasumu","creating memories","at night"
"yasumu","daybreak","daybreak"
"yasumu","lavender fields","lavender fields"
"yasumu","lonely nights","lonely nights"
"yasumu","mirror of time","how we feel"
"yasumu","way of life","evening jam"
"yasumu","way of life","leafy breeze"
"yasumu","way of life","questions"
"yasumu","way of life","thunderstorm"
"yasunori mitsuda","chrono trigger original soundtrack【ds edition】","corridors of time"
"yasunori mitsuda","chrono trigger original soundtrack【ds edition】","secret of the forest"
"yasunori nishiki","octopath traveler original soundtrack","daughter of the dark god"
"yasunori nishiki","octopath traveler original soundtrack","decisive battle ii"
"yasunori nishiki","octopath traveler original soundtrack","the one they call the witch"
"yasuo","digital colors","えれくとりっく・えんじぇぅ"
"yasushi yoshida","heavenly me last days","last days"
"yasushi yoshida","heavenly me last days","swansong"
"yasuyuki horigome","sunday in the park + stuts","sunday in the park + stuts"
"yaul","musubitsuki","musubitsuki"
"yavuz ozan uçar","bu kalp hep seninle","bu kalp hep seninle"
"yaya bey","remember your north star","intro"
"yaya bey","september 13th","september 13th"
"yayyoung","don't wanna fall in love again","don't wanna fall in love again"
"yayyoung","if you only knew","if you only knew"
"yayyoung","jealousy","jealousy"
"yayyoung","look at me now","look at me now"
"yaz","mr valentine","mr valentine"
"ybn nahmir","opp stoppa","opp stoppa"
"ybn nahmir","visionland","opp stoppa (feat. 21 savage)"
"ydizzy","trockstar season 1","not (dead)"
"yeat","4l","money twërk"
"yeat","gët busy","gët busy"
"yeat","up 2 më","ya ya"
"yedai","cover art","slow dancing in the dark"
"yeek","long time no see","long time no see"
"yehezkel raz","preludes, book 1 - streams","ballerina"
"yehezkel raz","preludes, book 1 - streams","before you left"
"yehezkel raz","preludes, book 2 - torrents","behind every decision"
"yelloasis","sofa","sofa"
"yellow days","harmless melodies","a little while"
"yellow house","a carnival of fears","love in the time of socialism"
"yellow house","better views","better views"
"yellow magic orchestra","ymo","カムフラージュ"
"yellow magic orchestra","ymo","ライディーン"
"yellow magic orchestra","イエロー・マジック・オーケストラ","東風"
"yellow magic orchestra","イエロー・マジック・オーケストラ(us版)","イエロー・マジック (東風)"
"yerin baek","bye bye my blue","bye bye my blue"
"yerin baek","frank","as i am"
"yerin baek","our love is great","see you again"
"yerin baek","tellusboutyourself","hate you"
"yes","fragile (deluxe edition)","roundabout - 2003 remaster"
"yes","fragile (deluxe edition)","the fish (schindleria praemeturus) - 2003 remaster"
"yes","tormato (deluxe edition)","onward"
"yes/and","yes/and","centered shell"
"yes/and","yes/and","craggy"
"yes/and","yes/and","in my heaven all faucets are fountains"
"yeseo","let it all go","let it all go"
"yeseo","million things","공중에 lazy mary jane"
"yeule","serotonin ii","blue butterfly"
"yeule","serotonin ii","pocky boy"
"yeule","softscars","softscars"
"yeule","softscars","sulky baby"
"yeule","softscars","x w x"
"yeule","sulky baby","sulky baby"
"yeye","mottainai","うんざりですよ"
"yeye","mottainai","ゆらゆら"
"yeye","おとな","祈り"
"yeye","家を買う","家を買う"
"yeyts.","ouldies","93."
"yeyts.","ouldies","jazzyfav."
"yg hypnos","analog noise","24 vinyls on my dresser"
"yg hypnos","analog noise","analog grit"
"yg hypnos","analog noise","dirt rhodes"
"yg hypnos","analog noise","dirty blunts"
"yg hypnos","analog noise","dust collector"
"yg hypnos","analog noise","dusty tapes"
"ygtut","bootleggers","bootleggers"
"yin yin","the rabbit that hunts tigers","nata ni thlae"
"yiruma","from the yellow room","chaconne 2 (with guitar)"
"yjkl","rooibos","rooibos"
"ylona garcia","space","space"
"yma","vampiro","vampiro"
"yndi","we can't be friends","we can't be friends"
"ynl glocc","parking lot date.","parking lot date."
"ynw melly","i am you","murder on my mind"
"yo la tengo","painful","nowhere near"
"yo la tengo","stuff like that there","i'm so lonesome i could cry"
"yoasobi","blue","blue"
"yoasobi","e-side","blue"
"yoasobi","e-side","comet"
"yoasobi","e-side","encore"
"yoasobi","e-side","haven't"
"yoasobi","e-side","into the night"
"yoasobi","e-side","monster"
"yoasobi","e-side","rgb"
"yoasobi","into the night","into the night"
"yoasobi","monster","monster"
"yoasobi","rgb","rgb"
"yoasobi","romance","romance"
"yoasobi","the book","あの夢をなぞって"
"yoasobi","the book","たぶん"
"yoasobi","the book","アンコール"
"yoasobi","the book","ハルカ"
"yoasobi","the book","ハルジオン"
"yoasobi","the book","夜に駆ける"
"yoasobi","the book","群青"
"yoasobi","the book 2","romance"
"yoasobi","the book 2","ツバメ (feat. ミドリーズ)"
"yoasobi","the book 2","ラブレター"
"yoasobi","the book 2","三原色"
"yoasobi","the book 2","優しい彗星"
"yoasobi","あの夢をなぞって (ballade ver.)","あの夢をなぞって - ballade ver."
"yoasobi","アイドル","アイドル"
"yoasobi","優しい彗星","優しい彗星"
"yoasobi","夜に駆ける","夜に駆ける"
"yoasobi","怪物","怪物"
"yoasobi","群青","群青"
"yogee new waves","blueharlem","good night station"
"yogee new waves","spring cave e.p.","bluemin' days"
"yogee new waves","spring cave e.p.","prism heart"
"yogee new waves","to the moon","to the moon"
"yogee new waves","to the moon e.p.","あしたてんきになれ"
"yogee new waves","waves","how do you feel?"
"yogee new waves","white lily light","white lily light"
"yoggi","love$ick interlude","love$ick interlude"
"yoh kamiyama","closet","laundry"
"yoh kamiyama","closet","yellow -closet ver.-"
"yoh kamiyama","closet","仮面"
"yoh kamiyama","closet","群青"
"yoh kamiyama","closet","色香水"
"yoh kamiyama","gunjo","群青"
"yoh kamiyama","shiawase na otona","aoitoge"
"yoh kamiyama","shiawase na otona","tv show (in the bedroom)"
"yoh kamiyama","shiawase na otona","yellow"
"yoh kamiyama","yumemiru kodomo","oyasumi kamisama"
"yoh kamiyama","仮面","仮面"
"yoh kamiyama","色香水","生絲"
"yoh kamiyama","色香水","色香水"
"yohan.d","잊어보려","잊어보려"
"yoko kanno","rhapsody japan","hana wa saku"
"yoko kanno","ベートーヴェン/レスピーギ/エネスコ","菅野よう子: 花は咲く"
"yoko kanno","ベートーヴェン/レスピーギ/エネスコ","菅野よう子: 花は咲く"
"yoko minamino","golden☆best / 南野陽子 ナンノ・シングルス 3 + マイ・フェイバリット","吐息でネット"
"yoko oginome","ヴァージ・オブ・ラヴ(日本語ヴァージョン)","wicked(日本語バージョン)"
"yoko oginome","ダンシング・ヒーロー -all eat you up-","ダンシング・ヒーロー(eat you up)"
"yoko oginome","ラズベリーの風","lazy dance"
"yoko shimomura","final fantasy xv original soundtrack","blues de chocobo"
"yoko shimomura","final fantasy xv original soundtrack","broken down"
"yoko shimomura","final fantasy xv original soundtrack","galdin quay"
"yoko shimomura","final fantasy xv original soundtrack","imperial infiltration"
"yoko shimomura","final fantasy xv original soundtrack","invidia"
"yoko shimomura","final fantasy xv original soundtrack","main theme from final fantasy"
"yoko shimomura","final fantasy xv original soundtrack","noctis"
"yoko shimomura","final fantasy xv original soundtrack","relax and reflect - pensive"
"yoko shimomura","final fantasy xv original soundtrack","safe haven"
"yoko shimomura","final fantasy xv original soundtrack","somnus - instrumental version"
"yoko shimomura","final fantasy xv original soundtrack","sunset waltz"
"yoko shimomura","final fantasy xv original soundtrack","the aggressors"
"yoko shimomura","final fantasy xv original soundtrack","the hunters"
"yoko shimomura","final fantasy xv original soundtrack","valse di fantastica"
"yoko shimomura","final fantasy xv original soundtrack","veiled in black"
"yoko shimomura","kingdom hearts - iii, ii.8, unchained χ & union χ [cross] – (original soundtrack)","aqua - dark dive-"
"yoko shimomura","kingdom hearts - iii, ii.8, unchained χ & union χ [cross] – (original soundtrack)","dark domination"
"yoko shimomura","kingdom hearts - iii, ii.8, unchained χ & union χ [cross] – (original soundtrack)","dearly beloved - forest memory-"
"yoko shimomura","kingdom hearts - iii, ii.8, unchained χ & union χ [cross] – (original soundtrack)","dearly beloved - kingdom hearts iii version-"
"yoko shimomura","kingdom hearts - iii, ii.8, unchained χ & union χ [cross] – (original soundtrack)","dearly beloved - unchained χ version-"
"yoko shimomura","kingdom hearts - iii, ii.8, unchained χ & union χ [cross] – (original soundtrack)","dismiss - terra-xehanort-"
"yoko shimomura","kingdom hearts - iii, ii.8, unchained χ & union χ [cross] – (original soundtrack)","dive into the heart -destati- - third inception"
"yoko shimomura","kingdom hearts - iii, ii.8, unchained χ & union χ [cross] – (original soundtrack)","dive into the heart -destati- - third revival"
"yoko shimomura","kingdom hearts - iii, ii.8, unchained χ & union χ [cross] – (original soundtrack)","edge of existence"
"yoko shimomura","kingdom hearts - iii, ii.8, unchained χ & union χ [cross] – (original soundtrack)","forza finale"
"yoko shimomura","kingdom hearts - iii, ii.8, unchained χ & union χ [cross] – (original soundtrack)","forze dell'oscurita - xehanort-"
"yoko shimomura","kingdom hearts - iii, ii.8, unchained χ & union χ [cross] – (original soundtrack)","friendship's union"
"yoko shimomura","kingdom hearts - iii, ii.8, unchained χ & union χ [cross] – (original soundtrack)","hand in hand - attraction flow version-"
"yoko shimomura","kingdom hearts - iii, ii.8, unchained χ & union χ [cross] – (original soundtrack)","hearts as one"
"yoko shimomura","kingdom hearts - iii, ii.8, unchained χ & union χ [cross] – (original soundtrack)","l'eminenza oscura i - ansem-"
"yoko shimomura","kingdom hearts - iii, ii.8, unchained χ & union χ [cross] – (original soundtrack)","l'impeto oscuro - young xehanort-"
"yoko shimomura","kingdom hearts - iii, ii.8, unchained χ & union χ [cross] – (original soundtrack)","l'oscurità dell'ignoto - xemnas-"
"yoko shimomura","kingdom hearts - iii, ii.8, unchained χ & union χ [cross] – (original soundtrack)","little lovely moments"
"yoko shimomura","kingdom hearts - iii, ii.8, unchained χ & union χ [cross] – (original soundtrack)","nachtflügel"
"yoko shimomura","kingdom hearts - iii, ii.8, unchained χ & union χ [cross] – (original soundtrack)","replicas"
"yoko shimomura","kingdom hearts - iii, ii.8, unchained χ & union χ [cross] – (original soundtrack)","return of the titans"
"yoko shimomura","kingdom hearts - iii, ii.8, unchained χ & union χ [cross] – (original soundtrack)","rowdy rumble - the crazy carriage-"
"yoko shimomura","kingdom hearts - iii, ii.8, unchained χ & union χ [cross] – (original soundtrack)","roxas's return"
"yoko shimomura","kingdom hearts - iii, ii.8, unchained χ & union χ [cross] – (original soundtrack)","shrouding dark cloud - gigas blast-"
"yoko shimomura","kingdom hearts - iii, ii.8, unchained χ & union χ [cross] – (original soundtrack)","tension rising - reaper's revenge-"
"yoko shimomura","kingdom hearts - iii, ii.8, unchained χ & union χ [cross] – (original soundtrack)","the 13th dilemma - saïx-"
"yoko shimomura","kingdom hearts - iii, ii.8, unchained χ & union χ [cross] – (original soundtrack)","the afternoon streets - kingdom hearts iii version-"
